"Date","P","E","Q","year","month","day"
1984-05-16,0,8.308188959,2.3,1984,5,16
1984-05-17,0,8.11716455,2.3,1984,5,17
1984-05-18,0,8.356110765,1.7,1984,5,18
1984-05-19,0,8.025597005,1.9,1984,5,19
1984-05-20,0,8.532688688,2,1984,5,20
1984-05-21,0,8.518767143,2,1984,5,21
1984-05-22,0,8.525694182,1.9,1984,5,22
1984-05-23,0,8.655026446,2.3,1984,5,23
1984-05-24,0,9.145198298,2.3,1984,5,24
1984-05-25,0,9.453625851,2.3,1984,5,25
1984-05-26,0,9.684858041,2.2,1984,5,26
1984-05-27,0,9.6709884,1.9,1984,5,27
1984-05-28,0,9.15516028,2.1,1984,5,28
1984-05-29,0.6360061,8.547342841,2.3,1984,5,29
1984-05-30,0,8.722666646,2.2,1984,5,30
1984-05-31,0,9.143581313,2.1,1984,5,31
1984-06-01,0,9.495647701,36.5,1984,6,1
1984-06-02,0,9.084643117,33.7,1984,6,2
1984-06-03,0.6033283,9.161091371,33.5,1984,6,3
1984-06-04,1.346142,9.020894146,38.5,1984,6,4
1984-06-05,5.160212,7.2182066,41.6,1984,6,5
1984-06-06,0,7.721665103,6.6,1984,6,6
1984-06-07,0.286233,8.150819454,6.7,1984,6,7
1984-06-08,2.468079,7.526794754,6.8,1984,6,8
1984-06-09,2.600454,7.270473853,8.5,1984,6,9
1984-06-10,7.897579,6.962934491,9,1984,6,10
1984-06-11,26.00393,6.318389614,13.2,1984,6,11
1984-06-12,3.591679,5.715627448,9.8,1984,6,12
1984-06-13,1.990772,6.284648796,8.5,1984,6,13
1984-06-14,0,6.717182668,7.7,1984,6,14
1984-06-15,17.60272,6.625952273,7.7,1984,6,15
1984-06-16,2.510439,6.297559396,4.6,1984,6,16
1984-06-17,0.1602118,6.756381873,4.5,1984,6,17
1984-06-18,0.1472012,6.444286478,5.7,1984,6,18
1984-06-19,0.4829047,5.865591566,5.7,1984,6,19
1984-06-20,0,5.999241181,5.7,1984,6,20
1984-06-21,1.391528,6.665561869,3.8,1984,6,21
1984-06-22,0.003630862,6.647352937,4.5,1984,6,22
1984-06-23,2.516793,6.903249348,3.6,1984,6,23
1984-06-24,0.5800303,6.955275392,3,1984,6,24
1984-06-25,0,7.044341573,3.9,1984,6,25
1984-06-26,0.3302572,6.911574713,3.5,1984,6,26
1984-06-27,5.019062,6.210514736,3.6,1984,6,27
1984-06-28,0.9161876,6.20664617,3.3,1984,6,28
1984-06-29,0.9314675,6.295872883,2.7,1984,6,29
1984-06-30,2.853101,6.523540876,2.7,1984,6,30
1984-07-01,6.992587,6.278246789,3,1984,7,1
1984-07-02,6.238124,6.028773851,2.7,1984,7,2
1984-07-03,13.11589,6.101221509,2.9,1984,7,3
1984-07-04,13.56581,5.801351965,3,1984,7,4
1984-07-05,2.922088,5.635132656,47.6,1984,7,5
1984-07-06,12.71831,5.368738252,25.7,1984,7,6
1984-07-07,3.796823,5.618058535,26.9,1984,7,7
1984-07-08,0.4441755,5.377744071,12,1984,7,8
1984-07-09,3.116944,4.89651711,8.4,1984,7,9
1984-07-10,4.6118,5.077326467,7.5,1984,7,10
1984-07-11,5.727231,5.64764338,5.9,1984,7,11
1984-07-12,1.15764,5.60188775,4.3,1984,7,12
1984-07-13,5.556884,5.659105811,5.1,1984,7,13
1984-07-14,14.48684,5.533324205,6,1984,7,14
1984-07-15,18.34584,5.582248528,10,1984,7,15
1984-07-16,5.892436,5.72731915,47.9,1984,7,16
1984-07-17,3.21997,5.513644817,25,1984,7,17
1984-07-18,11.01165,5.209226631,24.1,1984,7,18
1984-07-19,18.92769,4.977333989,25.5,1984,7,19
1984-07-20,8.238275,5.144859517,20.1,1984,7,20
1984-07-21,5.663843,5.149095606,22.1,1984,7,21
1984-07-22,0,5.487097437,22,1984,7,22
1984-07-23,0.4372163,5.465049262,21.8,1984,7,23
1984-07-24,1.870197,5.523722281,10.4,1984,7,24
1984-07-25,0,5.346210327,7.2,1984,7,25
1984-07-26,1.932678,5.465622052,5.8,1984,7,26
1984-07-27,0.01966717,5.524604107,5.5,1984,7,27
1984-07-28,3.11649,5.3267652,5.9,1984,7,28
1984-07-29,3.850378,5.156505348,4,1984,7,29
1984-07-30,0.2475038,5.477320885,3.8,1984,7,30
1984-07-31,0.6175492,5.57234569,3.8,1984,7,31
1984-08-01,8.044781,5.452607062,4.1,1984,8,1
1984-08-02,10.79259,4.613771319,3.9,1984,8,2
1984-08-03,16.07595,3.956121991,3.8,1984,8,3
1984-08-04,2.891831,3.801270356,3.9,1984,8,4
1984-08-05,1.178215,4.315816435,6.7,1984,8,5
1984-08-06,1.184871,4.638962438,8.2,1984,8,6
1984-08-07,16.35734,4.428552436,7.7,1984,8,7
1984-08-08,44.26384,3.9172715,7.9,1984,8,8
1984-08-09,57.35703,3.747560597,24.5,1984,8,9
1984-08-10,51.40832,3.699198323,460,1984,8,10
1984-08-11,0.1214826,3.840006897,265.5,1984,8,11
1984-08-12,0.06656581,3.775152432,94.5,1984,8,12
1984-08-13,0.3261725,4.092920532,38,1984,8,13
1984-08-14,1.204992,4.443655269,18,1984,8,14
1984-08-15,25.19773,4.354802083,12,1984,8,15
1984-08-16,45.27171,4.062265074,79.4,1984,8,16
1984-08-17,53.71982,4.120528931,305,1984,8,17
1984-08-18,62.85703,3.862864839,510,1984,8,18
1984-08-19,39.73903,3.545409351,580,1984,8,19
1984-08-20,1.263389,3.619722302,290,1984,8,20
1984-08-21,2.970348,3.83098029,219.5,1984,8,21
1984-08-22,6.978517,3.870293622,111,1984,8,22
1984-08-23,32.21664,3.724716745,105,1984,8,23
1984-08-24,94.66051,3.485496053,1275,1984,8,24
1984-08-25,3.678517,3.520675484,882.1,1984,8,25
1984-08-26,1.646445,3.648911678,783,1984,8,26
1984-08-27,3.52829,3.669709771,247.5,1984,8,27
1984-08-28,12.36959,3.619525492,177,1984,8,28
1984-08-29,19.22693,3.679174526,171,1984,8,29
1984-08-30,41.2466,3.588744774,180,1984,8,30
1984-08-31,22.29228,3.43383539,445,1984,8,31
1984-09-01,52.45446,3.329663388,402.7,1984,9,1
1984-09-02,12.32133,3.284014802,606,1984,9,2
1984-09-03,3.590923,3.5540566,433.6,1984,9,3
1984-09-04,41.50726,3.462106987,326.1,1984,9,4
1984-09-05,4.709682,3.321770179,596,1984,9,5
1984-09-06,5.352648,3.27210056,374.4,1984,9,6
1984-09-07,14.62859,3.191020888,277,1984,9,7
1984-09-08,4.802118,3.19798845,268,1984,9,8
1984-09-09,1.768381,3.491897823,219,1984,9,9
1984-09-10,2.487292,3.747276283,196,1984,9,10
1984-09-11,0.9024206,3.660702315,161,1984,9,11
1984-09-12,1.856278,3.814052888,115,1984,9,12
1984-09-13,0.8658094,3.673250383,106.9,1984,9,13
1984-09-14,0,3.670283144,89.2,1984,9,14
1984-09-15,0.9980333,3.846808578,69.7,1984,9,15
1984-09-16,0,3.708390839,63,1984,9,16
1984-09-17,0,3.577110161,59.9,1984,9,17
1984-09-18,0,3.392884577,54.4,1984,9,18
1984-09-19,0,3.310239008,49.8,1984,9,19
1984-09-20,0,3.458226631,42,1984,9,20
1984-09-21,0,3.700556283,40.3,1984,9,21
1984-09-22,0,3.842896212,38.1,1984,9,22
1984-09-23,0,3.81079127,36,1984,9,23
1984-09-24,0,3.807558551,33.8,1984,9,24
1984-09-25,0,3.945498878,45.2,1984,9,25
1984-09-26,0.0128593,3.676420559,43.5,1984,9,26
1984-09-27,0,3.745234834,41.1,1984,9,27
1984-09-28,0,3.764931807,36.5,1984,9,28
1984-09-29,0,3.651256314,37.4,1984,9,29
1984-09-30,0,3.005828609,32.2,1984,9,30
1984-10-01,0,2.979677727,37.1,1984,10,1
1984-10-02,0,2.898583929,32.2,1984,10,2
1984-10-03,0,2.839217064,37.1,1984,10,3
1984-10-04,0,2.986520596,33.6,1984,10,4
1984-10-05,0.5612708,3.169161877,37.8,1984,10,5
1984-10-06,0.05567322,3.212824979,33,1984,10,6
1984-10-07,0,2.883548041,33,1984,10,7
1984-10-08,0,2.885233252,37.3,1984,10,8
1984-10-09,0,2.938929655,36,1984,10,9
1984-10-10,0.000302572,3.056794531,36.6,1984,10,10
1984-10-11,0,2.959698985,37.6,1984,10,11
1984-10-12,0,2.460525845,38,1984,10,12
1984-10-13,0,2.602269601,27.8,1984,10,13
1984-10-14,0,2.573876417,27.8,1984,10,14
1984-10-15,0,2.509055382,28.7,1984,10,15
1984-10-16,0,2.595875815,28.9,1984,10,16
1984-10-17,0,2.548133846,28.9,1984,10,17
1984-10-18,0.02783661,2.543318627,30.1,1984,10,18
1984-10-19,0,2.683752118,27.6,1984,10,19
1984-10-20,0,2.734345975,23.7,1984,10,20
1984-10-21,0.2676248,2.704196913,26.2,1984,10,21
1984-10-22,0,2.535305086,20.2,1984,10,22
1984-10-23,0,2.497080571,24.8,1984,10,23
1984-10-24,0,2.506547439,18.8,1984,10,24
1984-10-25,0,2.671694984,24.7,1984,10,25
1984-10-26,0,2.745025776,25.5,1984,10,26
1984-10-27,0,2.574038554,24.8,1984,10,27
1984-10-28,0,2.628626002,18,1984,10,28
1984-10-29,0,2.481277104,23.6,1984,10,29
1984-10-30,0,2.253557993,24.2,1984,10,30
1984-10-31,0,2.076464099,23.2,1984,10,31
1984-11-01,0,1.93177896,17,1984,11,1
1984-11-02,0,1.841264385,22.3,1984,11,2
1984-11-03,0,1.871891094,18.5,1984,11,3
1984-11-04,0,1.933767833,15,1984,11,4
1984-11-05,0,1.910079669,20,1984,11,5
1984-11-06,0,1.870689122,19,1984,11,6
1984-11-07,0,1.794654919,19.3,1984,11,7
1984-11-08,0,1.859248984,18.6,1984,11,8
1984-11-09,0,1.867988636,18.3,1984,11,9
1984-11-10,0,2.001877952,16.7,1984,11,10
1984-11-11,0,2.153532835,12.8,1984,11,11
1984-11-12,0,1.827827266,15.7,1984,11,12
1984-11-13,0,1.72443197,12.8,1984,11,13
1984-11-14,0,1.783611004,12.8,1984,11,14
1984-11-15,0,1.808920188,11.8,1984,11,15
1984-11-16,0,1.843514971,11.7,1984,11,16
1984-11-17,0,1.859640034,10.8,1984,11,17
1984-11-18,0,1.768004835,8.5,1984,11,18
1984-11-19,0,1.72405111,10.4,1984,11,19
1984-11-20,0,1.693212227,10.1,1984,11,20
1984-11-21,0,1.655319876,9.6,1984,11,21
1984-11-22,0,1.70355988,9.2,1984,11,22
1984-11-23,0,1.693488854,9.1,1984,11,23
1984-11-24,0,1.630243236,8.8,1984,11,24
1984-11-25,0,1.545791888,8.2,1984,11,25
1984-11-26,0,1.45970193,8.6,1984,11,26
1984-11-27,0,1.407476771,8,1984,11,27
1984-11-28,0,1.364334833,7.6,1984,11,28
1984-11-29,0,1.368418958,8.9,1984,11,29
1984-11-30,0,1.386100872,8.6,1984,11,30
1984-12-01,0,1.453563747,8.3,1984,12,1
1984-12-02,0,1.541115861,7.8,1984,12,2
1984-12-03,0,1.565972454,7.9,1984,12,3
1984-12-04,0,1.574526196,7.6,1984,12,4
1984-12-05,0,1.458738743,7,1984,12,5
1984-12-06,0,1.495151376,6.9,1984,12,6
1984-12-07,0,1.281961931,7.2,1984,12,7
1984-12-08,0,1.508080117,7,1984,12,8
1984-12-09,0,1.223562938,7.5,1984,12,9
1984-12-10,0,1.541734616,7.2,1984,12,10
1984-12-11,0,1.461725757,7.3,1984,12,11
1984-12-12,0,1.444569987,7,1984,12,12
1984-12-13,0,1.523156932,7.5,1984,12,13
1984-12-14,0,1.470968857,7.4,1984,12,14
1984-12-15,0,1.103564141,7.4,1984,12,15
1984-12-16,0,1.176498566,7.4,1984,12,16
1984-12-17,0,1.228656149,7.1,1984,12,17
1984-12-18,0,1.226290097,7,1984,12,18
1984-12-19,0,1.156858294,7,1984,12,19
1984-12-20,0,1.08536414,6.7,1984,12,20
1984-12-21,0,1.058499844,6.1,1984,12,21
1984-12-22,0,1.053527844,5.3,1984,12,22
1984-12-23,0,1.104905448,6.6,1984,12,23
1984-12-24,0,1.165297995,6.3,1984,12,24
1984-12-25,0,1.236270653,6,1984,12,25
1984-12-26,0,1.229235228,5.8,1984,12,26
1984-12-27,0,1.273177609,5.7,1984,12,27
1984-12-28,0,1.258542984,5.4,1984,12,28
1984-12-29,0,1.222130724,5.2,1984,12,29
1984-12-30,0,1.248582328,5.9,1984,12,30
1984-12-31,0,1.422404747,5.1,1984,12,31
1985-01-01,14.95386,1.374341742,5.1,1985,1,1
1985-01-02,0.822239,1.300964774,5,1985,1,2
1985-01-03,0.000907716,1.223711634,5,1985,1,3
1985-01-04,0,1.214003501,5.1,1985,1,4
1985-01-05,0,1.439286747,8.4,1985,1,5
1985-01-06,0,1.561334113,7.6,1985,1,6
1985-01-07,0,1.288669135,7.4,1985,1,7
1985-01-08,0.03827534,1.354510355,7.5,1985,1,8
1985-01-09,0,1.363858424,6.4,1985,1,9
1985-01-10,0,1.424437899,6.2,1985,1,10
1985-01-11,10.07383,1.458076964,6.8,1985,1,11
1985-01-12,2.631316,1.448295833,6.7,1985,1,12
1985-01-13,9.931619,1.55188858,7.4,1985,1,13
1985-01-14,0,1.528371284,7.5,1985,1,14
1985-01-15,0.03630862,1.466122612,12.5,1985,1,15
1985-01-16,2.365204,1.336933926,9.4,1985,1,16
1985-01-17,0,1.300611721,9.7,1985,1,17
1985-01-18,0,1.333158592,9,1985,1,18
1985-01-19,0,1.645133131,8.1,1985,1,19
1985-01-20,4.388805,1.434605945,7.4,1985,1,20
1985-01-21,0.4502269,1.504551804,7.7,1985,1,21
1985-01-22,2.745537,1.627962724,8,1985,1,22
1985-01-23,0.275643,1.33325121,9.6,1985,1,23
1985-01-24,0,1.332740167,9,1985,1,24
1985-01-25,0,1.371735901,9.4,1985,1,25
1985-01-26,0,1.470633646,8.4,1985,1,26
1985-01-27,0,1.680958634,7.1,1985,1,27
1985-01-28,0,1.683859472,7.6,1985,1,28
1985-01-29,0,1.585824681,6.5,1985,1,29
1985-01-30,0,1.590890393,6.4,1985,1,30
1985-01-31,3.157337,1.674907521,6.2,1985,1,31
1985-02-01,8.677156,1.600974163,6.3,1985,2,1
1985-02-02,0.5464448,1.575766304,7.6,1985,2,2
1985-02-03,0,1.602799959,7,1985,2,3
1985-02-04,0,1.692232288,8.2,1985,2,4
1985-02-05,0,1.946740884,8.4,1985,2,5
1985-02-06,0,1.795464913,7.9,1985,2,6
1985-02-07,0,1.469470461,7.6,1985,2,7
1985-02-08,0,1.511018369,6.4,1985,2,8
1985-02-09,0,1.733255204,6.3,1985,2,9
1985-02-10,0,1.759743218,6.3,1985,2,10
1985-02-11,0,1.728533903,6,1985,2,11
1985-02-12,0,1.540499659,5.9,1985,2,12
1985-02-13,0,1.498784564,5.9,1985,2,13
1985-02-14,0,1.673717729,6.2,1985,2,14
1985-02-15,0,1.56987357,6.1,1985,2,15
1985-02-16,0,1.546225477,5.2,1985,2,16
1985-02-17,0,1.601602637,5.9,1985,2,17
1985-02-18,0,1.688959407,5.3,1985,2,18
1985-02-19,0,1.953857528,5.3,1985,2,19
1985-02-20,0,2.244602891,5.2,1985,2,20
1985-02-21,0,2.078196143,5.3,1985,2,21
1985-02-22,0,1.715047635,5.4,1985,2,22
1985-02-23,0,1.81334934,5.3,1985,2,23
1985-02-24,0,1.860970776,5,1985,2,24
1985-02-25,0,2.109148055,5.3,1985,2,25
1985-02-26,0,2.170850401,5.2,1985,2,26
1985-02-27,0,2.142096915,5,1985,2,27
1985-02-28,0,2.33099433,5,1985,2,28
1985-03-01,0,2.627406426,5,1985,3,1
1985-03-02,0,2.582247875,4.4,1985,3,2
1985-03-03,0,2.519068041,4.4,1985,3,3
1985-03-04,0,2.601292332,4.2,1985,3,4
1985-03-05,0,2.65499966,4.2,1985,3,5
1985-03-06,0,2.829590367,4.2,1985,3,6
1985-03-07,0,3.188905329,3.9,1985,3,7
1985-03-08,0,3.160873235,4.2,1985,3,8
1985-03-09,0,2.987908226,4.2,1985,3,9
1985-03-10,0,2.96666622,3.9,1985,3,10
1985-03-11,0,2.922955171,4.2,1985,3,11
1985-03-12,0,2.912831037,4.2,1985,3,12
1985-03-13,0,3.263173325,3.9,1985,3,13
1985-03-14,0,3.455996312,4.2,1985,3,14
1985-03-15,0,3.244580834,4.2,1985,3,15
1985-03-16,0,3.362017313,4.3,1985,3,16
1985-03-17,0,3.62991403,3.8,1985,3,17
1985-03-18,0,3.716252632,4.1,1985,3,18
1985-03-19,0,3.508353468,4,1985,3,19
1985-03-20,0,3.199166939,4.2,1985,3,20
1985-03-21,0,3.181558513,4.2,1985,3,21
1985-03-22,0,3.327383779,4.2,1985,3,22
1985-03-23,0,3.780734092,4.3,1985,3,23
1985-03-24,0,4.283973106,3.4,1985,3,24
1985-03-25,0,4.15578366,4.3,1985,3,25
1985-03-26,0,4.065038225,4.3,1985,3,26
1985-03-27,0,4.3519763,4.3,1985,3,27
1985-03-28,0,4.838487588,4.3,1985,3,28
1985-03-29,0,4.815415109,4.3,1985,3,29
1985-03-30,0,4.830815499,4.3,1985,3,30
1985-03-31,0.1579425,4.310765672,3.3,1985,3,31
1985-04-01,0.8022693,4.234770822,4.3,1985,4,1
1985-04-02,0.2953101,3.439838894,4.3,1985,4,2
1985-04-03,0,3.988360574,3.1,1985,4,3
1985-04-04,0,4.150783672,4.2,1985,4,4
1985-04-05,0,4.155376724,3.1,1985,4,5
1985-04-06,0.01043873,4.160257815,4.2,1985,4,6
1985-04-07,0.000605144,4.299533806,3.1,1985,4,7
1985-04-08,0,4.500350467,4.2,1985,4,8
1985-04-09,0,5.074200922,4.1,1985,4,9
1985-04-10,0,5.571508785,4.2,1985,4,10
1985-04-11,0,4.673772801,4.1,1985,4,11
1985-04-12,0,4.359869808,4.1,1985,4,12
1985-04-13,0,4.885371899,3,1985,4,13
1985-04-14,0,5.628238849,2.8,1985,4,14
1985-04-15,0,4.637972351,2.8,1985,4,15
1985-04-16,0,4.431403141,2.8,1985,4,16
1985-04-17,0,4.619857191,2.7,1985,4,17
1985-04-18,0,4.858975374,2.7,1985,4,18
1985-04-19,0,5.180287598,2.7,1985,4,19
1985-04-20,0,5.63751486,2.74,1985,4,20
1985-04-21,0,5.808451957,2.5,1985,4,21
1985-04-22,0,6.067798452,2.5,1985,4,22
1985-04-23,0,6.089575497,2.5,1985,4,23
1985-04-24,0,6.321060131,2.5,1985,4,24
1985-04-25,0,5.711063725,2.5,1985,4,25
1985-04-26,0,5.866069528,2.5,1985,4,26
1985-04-27,0,5.960401332,2.5,1985,4,27
1985-04-28,0,6.196889432,2.5,1985,4,28
1985-04-29,0,6.365395209,2.4,1985,4,29
1985-04-30,0,6.577491112,2.4,1985,4,30
1985-05-01,0,6.442453351,2.2,1985,5,1
1985-05-02,0,6.380854143,2.2,1985,5,2
1985-05-03,0,6.038861983,2.2,1985,5,3
1985-05-04,0,6.084282615,2.2,1985,5,4
1985-05-05,0,5.975586111,2.1,1985,5,5
1985-05-06,0,6.375169052,2.1,1985,5,6
1985-05-07,0,6.722474495,2.1,1985,5,7
1985-05-08,0,6.667733988,2.1,1985,5,8
1985-05-09,0,7.122429977,2,1985,5,9
1985-05-10,0.09727685,7.120884578,2.1,1985,5,10
1985-05-11,0,7.932745355,2.2,1985,5,11
1985-05-12,0,7.667939189,2,1985,5,12
1985-05-13,0,7.642949828,2.2,1985,5,13
1985-05-14,0,8.131771769,2.1,1985,5,14
1985-05-15,0,8.308629634,2.2,1985,5,15
1985-05-16,0,7.887276803,2.2,1985,5,16
1985-05-17,0,8.145057974,2.1,1985,5,17
1985-05-18,0,8.720725372,2.1,1985,5,18
1985-05-19,0,8.251011504,2,1985,5,19
1985-05-20,0,8.2644463,2.1,1985,5,20
1985-05-21,0,9.001290256,1.7,1985,5,21
1985-05-22,0,8.832954431,1.7,1985,5,22
1985-05-23,0.2187595,8.042826726,1.6,1985,5,23
1985-05-24,0,8.419084771,1.7,1985,5,24
1985-05-25,0,8.176922651,1.6,1985,5,25
1985-05-26,0.01043873,8.549617962,1.7,1985,5,26
1985-05-27,0.3712557,8.730898951,1.4,1985,5,27
1985-05-28,0,8.492938601,1.4,1985,5,28
1985-05-29,0,8.487153742,1.5,1985,5,29
1985-05-30,0,8.829343995,1.4,1985,5,30
1985-05-31,0.005295008,8.648340538,1.3,1985,5,31
1985-06-01,0.1030257,7.138637679,1.3,1985,6,1
1985-06-02,0,7.93896694,1.3,1985,6,2
1985-06-03,0.3526475,7.183172781,1.3,1985,6,3
1985-06-04,1.222542,6.924537747,1.7,1985,6,4
1985-06-05,0,7.614537192,1.9,1985,6,5
1985-06-06,0.4839637,7.600432456,1.7,1985,6,6
1985-06-07,5.748411,7.266557722,1.7,1985,6,7
1985-06-08,5.677912,6.597696202,1.9,1985,6,8
1985-06-09,8.460514,6.188695917,1.9,1985,6,9
1985-06-10,6.251286,6.124761076,1.9,1985,6,10
1985-06-11,2.728442,6.49504441,1.8,1985,6,11
1985-06-12,0.1242057,7.224104927,3.3,1985,6,12
1985-06-13,0,7.702696026,3.5,1985,6,13
1985-06-14,1.334644,7.831661004,3.7,1985,6,14
1985-06-15,0,8.26069117,3.7,1985,6,15
1985-06-16,0.7688351,7.957099912,3.4,1985,6,16
1985-06-17,0.1954614,8.425943017,3.2,1985,6,17
1985-06-18,0,8.676781811,2.4,1985,6,18
1985-06-19,0.1990923,8.204921366,2.4,1985,6,19
1985-06-20,0.4576399,8.098600682,2,1985,6,20
1985-06-21,0.000151286,7.44944916,2.1,1985,6,21
1985-06-22,2.740091,7.685070117,1.6,1985,6,22
1985-06-23,0.105295,8.036078382,2,1985,6,23
1985-06-24,0.2497731,8.522537293,2.8,1985,6,24
1985-06-25,1.14357,7.527232774,1.6,1985,6,25
1985-06-26,0.3453858,6.85308243,1.7,1985,6,26
1985-06-27,2.963389,6.101973362,2.6,1985,6,27
1985-06-28,23.04191,5.187327961,2.5,1985,6,28
1985-06-29,7.15764,5.636364136,5,1985,6,29
1985-06-30,0,6.36981386,2.3,1985,6,30
1985-07-01,1.119667,6.524653235,2.5,1985,7,1
1985-07-02,4.136914,6.295316906,5.1,1985,7,2
1985-07-03,1.785779,6.322112689,3.2,1985,7,3
1985-07-04,0.2993949,6.476133355,2.8,1985,7,4
1985-07-05,1.362935,6.530924096,2.6,1985,7,5
1985-07-06,37.31301,6.067681541,3.3,1985,7,6
1985-07-07,5.349773,5.241122053,3,1985,7,7
1985-07-08,4.080333,5.403167246,21.5,1985,7,8
1985-07-09,9.878517,5.536381887,18.5,1985,7,9
1985-07-10,0.1189107,5.812761836,13.2,1985,7,10
1985-07-11,6.482753,5.691946137,5.7,1985,7,11
1985-07-12,15.38033,5.111250442,7,1985,7,12
1985-07-13,23.4941,5.117804077,5.9,1985,7,13
1985-07-14,5.960061,5.188779351,4,1985,7,14
1985-07-15,31.61528,5.144312715,23.3,1985,7,15
1985-07-16,15.35068,4.768494989,28.4,1985,7,16
1985-07-17,31.03086,4.861552522,51.2,1985,7,17
1985-07-18,7.309985,4.779211551,48.9,1985,7,18
1985-07-19,9.313918,5.071423281,51.5,1985,7,19
1985-07-20,1.320726,5.145918644,30,1985,7,20
1985-07-21,35.25461,5.157370666,78.8,1985,7,21
1985-07-22,15.36293,4.854048095,115.8,1985,7,22
1985-07-23,9.129047,5.234912321,118.7,1985,7,23
1985-07-24,6.759153,5.192186396,128.8,1985,7,24
1985-07-25,26.43601,4.801080034,44.2,1985,7,25
1985-07-26,12.52375,4.606265582,104.6,1985,7,26
1985-07-27,9.167927,4.806495681,103.2,1985,7,27
1985-07-28,11.84433,5.009246024,67.2,1985,7,28
1985-07-29,10.63374,4.941579079,38.1,1985,7,29
1985-07-30,70.25794,4.344835124,203.5,1985,7,30
1985-07-31,35.99607,4.324552361,490,1985,7,31
1985-08-01,2.191377,5.036981603,190.3,1985,8,1
1985-08-02,5.228442,4.562567878,107,1985,8,2
1985-08-03,41.59501,4.086862947,90.6,1985,8,3
1985-08-04,16.26475,4.172041044,25.8,1985,8,4
1985-08-05,0.2617247,4.363953075,167.3,1985,8,5
1985-08-06,27.92148,4.047412179,98.5,1985,8,6
1985-08-07,20.58427,3.87825266,321.6,1985,8,7
1985-08-08,73.23873,3.876387741,648.5,1985,8,8
1985-08-09,33.60333,3.590571854,1118,1985,8,9
1985-08-10,3.681694,3.587603413,729.7,1985,8,10
1985-08-11,2.013011,3.737003409,406,1985,8,11
1985-08-12,5.773525,4.20369391,278.4,1985,8,12
1985-08-13,4.603026,4.46329946,168.5,1985,8,13
1985-08-14,5.433888,4.537019218,143.9,1985,8,14
1985-08-15,13.06415,4.358302659,104,1985,8,15
1985-08-16,20.09213,4.326266016,150.3,1985,8,16
1985-08-17,40.41407,4.271987503,400.2,1985,8,17
1985-08-18,13.76172,4.118985909,909.8,1985,8,18
1985-08-19,5.848865,4.054315811,659.7,1985,8,19
1985-08-20,10.88502,3.723283986,492.6,1985,8,20
1985-08-21,18.60726,3.503556939,576,1985,8,21
1985-08-22,10.81195,3.652080976,459,1985,8,22
1985-08-23,2.732224,3.748258182,345.2,1985,8,23
1985-08-24,0.4028744,3.899388841,275.7,1985,8,24
1985-08-25,0,4.090039428,189.6,1985,8,25
1985-08-26,0,4.035941924,129.8,1985,8,26
1985-08-27,0,3.99124063,98.4,1985,8,27
1985-08-28,0,4.092249741,99.1,1985,8,28
1985-08-29,4.025113,3.890298669,75.6,1985,8,29
1985-08-30,11.5888,3.519162011,72.2,1985,8,30
1985-08-31,5.041452,3.50064349,78.3,1985,8,31
1985-09-01,0.4114977,3.651467254,63.2,1985,9,1
1985-09-02,4.27534,3.756315958,72.7,1985,9,2
1985-09-03,12.30424,3.640163053,101.4,1985,9,3
1985-09-04,4.944327,3.886676723,132.5,1985,9,4
1985-09-05,0.008018154,3.813909991,118.2,1985,9,5
1985-09-06,0.02239032,3.766945767,101.8,1985,9,6
1985-09-07,0,3.861338299,62.5,1985,9,7
1985-09-08,0,4.034933265,52,1985,9,8
1985-09-09,0,4.130307739,50.9,1985,9,9
1985-09-10,0,4.291161883,43.1,1985,9,10
1985-09-11,0.418003,4.224380144,43.2,1985,9,11
1985-09-12,30.05764,3.600053383,186.2,1985,9,12
1985-09-13,2.665356,3.532664044,120,1985,9,13
1985-09-14,9.134039,3.530307191,112.4,1985,9,14
1985-09-15,3.359758,3.615345568,85.2,1985,9,15
1985-09-16,1.106808,3.615390046,101.4,1985,9,16
1985-09-17,0.4508321,3.734188616,71.3,1985,9,17
1985-09-18,1.881997,3.709263603,60.5,1985,9,18
1985-09-19,2.447806,3.694275926,56.3,1985,9,19
1985-09-20,0.005143722,3.808981548,44.3,1985,9,20
1985-09-21,1.908926,3.809884887,45.2,1985,9,21
1985-09-22,15.0652,3.535553217,40.8,1985,9,22
1985-09-23,2.292284,3.406819949,46.7,1985,9,23
1985-09-24,5.380635,3.477931789,47.5,1985,9,24
1985-09-25,1.502269,3.363878638,51,1985,9,25
1985-09-26,0,3.614020211,45,1985,9,26
1985-09-27,0.0892587,3.627376577,46.4,1985,9,27
1985-09-28,0.5488654,3.757944863,45,1985,9,28
1985-09-29,0,3.778178382,41.9,1985,9,29
1985-09-30,0,3.223121801,44.7,1985,9,30
1985-10-01,0.0580938,3.238032296,41.4,1985,10,1
1985-10-02,0,3.302178088,32,1985,10,2
1985-10-03,0.316944,3.240118919,37.4,1985,10,3
1985-10-04,6.68593,3.155435715,37.3,1985,10,4
1985-10-05,1.348865,2.86812269,42.1,1985,10,5
1985-10-06,1.504841,2.837200044,39.5,1985,10,6
1985-10-07,0.6462935,2.751242904,39.9,1985,10,7
1985-10-08,1.906808,2.822594526,42,1985,10,8
1985-10-09,14.86838,2.804660709,45.6,1985,10,9
1985-10-10,9.819365,2.796438401,44.9,1985,10,10
